Name,ID,Identifier,Type
Jabil,3123,(^|\^)\bJabil\b($|\^)|\bJabil\s+Energy\b|\bJabil\s+\(\b,Regex
Jabil,3123,4295904335,PermID
Jabil,3123,https://www.linkedin.com/company/jabil,LinkedIn
Jabil,3123,https://www.crunchbase.com/organization/jabil,Crunchbase URL
Jabil,3123, 5ba943cc-5cec-a14a-f30e-6dcaf2148dc6,Crunchbase UUID
Carrier Global,2247,762155,BGOV
Carrier Global,2247,817654,BGOV
Carrier Global,2247,1063298,BGOV
Carrier Global,2247,5440674,BGOV
Carrier Global,2247,715454,BGOV
Carrier Global,2247,1028575,BGOV
Carrier Global,2247,10587800,BGOV
Carrier Global,2247,856842,BGOV
Carrier Global,2247,659570,BGOV
Carrier Global,2247,704946,BGOV
Carrier Global,2247,grid.471064.0,GRID
Carrier Global,2247,(^|\^)carrier($|\^)|(^|\^)carrier\s+corporation\b|\bcarrier\s+global\s+corp\b|\bcarrier\s+global\b|\b\W\s+carrier\s+corporation\b,Regex
Carrier Global,2247,5073156222,PermID
Carrier Global,2247,https://www.linkedin.com/company/carrier,LinkedIn
Carrier Global,2247,https://www.crunchbase.com/organization/carrier-corporation,Crunchbase URL
Carrier Global,2247,5d5000ce-2eca-1f61-01d5-404de1baade7,Crunchbase UUID
Raymond James Financial,2472,10564497,BGOV
Raymond James Financial,2472,raymond\s+james\s+financial\b|\braymond\s+james\s+financial\s+services.?\s+inc.?\b|\braymond\s+james\s+technology\s+and\s+communications\s+investment\s+banking\s+group\b|\braymond\s+james\s+financial\s+inc.?\b|(^|\^)raymond\s_james($|\^),Regex
Raymond James Financial,2472,8589934220,PermID
Raymond James Financial,2472,https://www.linkedin.com/company/raymond-james-financial-inc-,LinkedIn
Raymond James Financial,2472,https://www.crunchbase.com/organization/raymond-james,Crunchbase URL
Raymond James Financial,2472,b7f2a0af-8eab-8a64-8200-a9411c472365,Crunchbase UUID
Mosaic Company,2421,\bmosaic (co|company)\b,Regex
Mosaic Company,2421,5000274109,PermID
Mosaic Company,2421,https://www.linkedin.com/company/mosaiccompany,LinkedIn
Mosaic Company,2421,https://www.crunchbase.com/organization/the-mosaic-company,Crunchbase URL
Mosaic Company,2421,a6052de1-6408-76c7-dd2d-f264367e2748,Crunchbase UUID
SBA Communications,2484,834149,BGOV
SBA Communications,2484,\bsba\s+communications\s+corp\b|\bsba\s+communications\s+corporation\b|\bsba\s+communications\b,Regex
SBA Communications,2484,5052136396,PermID
SBA Communications,2484,https://www.linkedin.com/company/sba-communications,LinkedIn
SBA Communications,2484,https://www.crunchbase.com/organization/sba-communications,Crunchbase URL
SBA Communications,2484,f48b5f50-590d-4583-16c3-cc1b03468ef3,Crunchbase UUID
Darden Restaurants,2280,\bdarden\s+restaurants.?\s+inc.?\b|(^|\^)darden\s+restaurants\b,Regex
Darden Restaurants,2280,4295903847,PermID
Darden Restaurants,2280,https://www.linkedin.com/company/darden,LinkedIn
Darden Restaurants,2280,https://www.crunchbase.com/organization/darden-restaurants,Crunchbase URL
Darden Restaurants,2280,b1b20792-6fc6-5469-9f3c-59c0ddf91be0,Crunchbase UUID
WellCare,3102,"^(WellCare|WellCare\s+Health\s+Plans,\s+Inc\.?|WellCare\s+Health\s+Plans)\b",Regex
WellCare,3102,5000109513,PermID
WellCare,3102,https://www.linkedin.com/company/wellcare,LinkedIn
WellCare,3102,https://www.crunchbase.com/organization/wellcare-health-plans,Crunchbase URL
WellCare,3102,99925526-ad15-f75f-949a-e0002f816a17,Crunchbase UUID
L3Harris Technologies,480,11068403,BGOV
L3Harris Technologies,480,677023,BGOV
L3Harris Technologies,480,10713467,BGOV
L3Harris Technologies,480,10727292,BGOV
L3Harris Technologies,480,10717880,BGOV
L3Harris Technologies,480,11432745,BGOV
L3Harris Technologies,480,836579,BGOV
L3Harris Technologies,480,10727111,BGOV
L3Harris Technologies,480,10714520,BGOV
L3Harris Technologies,480,5434143,BGOV
L3Harris Technologies,480,10603196,BGOV
L3Harris Technologies,480,659857,BGOV
L3Harris Technologies,480,670434,BGOV
L3Harris Technologies,480,674698,BGOV
L3Harris Technologies,480,grid.438469.4,GRID
L3Harris Technologies,480,grid.420602.2,GRID
L3Harris Technologies,480,grid.458085.4,GRID
L3Harris Technologies,480,grid.436907.f,GRID
L3Harris Technologies,480,\bl3\s+harris\s+technologies\b|\bl3\s+harris\b|\bharris\s+corporation\b|\bl3\s+harris\s+technologies.?\s+inc.?\b|\bl3harris\s+technologies\s+inc\b|\bl3harris\s+technologies\b|\bl3harris\s+technologies\s+inc\b,Regex
L3Harris Technologies,480,5000100407,PermID
L3Harris Technologies,480,https://www.linkedin.com/company/l3harris-technologies,LinkedIn
L3Harris Technologies,480,https://www.crunchbase.com/organization/harris,Crunchbase URL
L3Harris Technologies,480,d6a1a2c3-0c6d-f901-13f6-0a4cd56372a8,Crunchbase UUID
Elliott Management,3158,\bElliot\s+Management\b|\bElliot\s+Investment\b,Regex
Elliott Management,3158,4295985165,PermID
Elliott Management,3158,https://www.linkedin.com/company/elliottinvestmentmanagementlp,LinkedIn
Elliott Management,3158,https://www.crunchbase.com/organization/elliott-management-corp,Crunchbase URL
Elliott Management,3158,b140b494-efd0-e89a-fb3e-bf277f599b3a,Crunchbase UUID
Mohawk Industries,2417,687748,BGOV
Mohawk Industries,2417,359568,BGOV
Mohawk Industries,2417,\bmohawk\s+industries\s+inc\b|(^|\^)mohawk($|\^)|\bmohawk\s+industries.?\s+inc.?\b|\bmohawk\s+industries\b,Regex
Mohawk Industries,2417,4295904551,PermID
Mohawk Industries,2417,https://www.linkedin.com/company/mohawk-industries,LinkedIn
Mohawk Industries,2417,https://www.crunchbase.com/organization/mohawk-industries,Crunchbase URL
Mohawk Industries,2417,0ef5abdb-ace8-b687-e77e-6c14781a5196,Crunchbase UUID
Fleetcor Technologies,2323,1083186,BGOV
Fleetcor Technologies,2323,\bfleetcor\s+technologies.?\s+inc.?\b|(^|\^)fleetcor($|\^)|\bfuelman\b|\bfleetcor\s+technologies\b|\bfleetcor\s+technologies\s+inc\b,Regex
Fleetcor Technologies,2323,4296330387,PermID
Fleetcor Technologies,2323,https://www.linkedin.com/company/fleetcor,LinkedIn
Fleetcor Technologies,2323,https://www.crunchbase.com/organization/fleetcor-technologies,Crunchbase URL
Fleetcor Technologies,2323,942bc052-be5a-6aa9-d7fe-19acf9504b7f,Crunchbase UUID
Nisource,2433,10697069,BGOV
Nisource,2433,\bnisource\b|\bnipsco\b,Regex
Nisource,2433,4295911971,PermID
Nisource,2433,https://www.linkedin.com/company/nisource,LinkedIn
Nisource,2433,https://www.crunchbase.com/organization/nisource,Crunchbase URL
Nisource,2433,5a5d2177-af00-b333-453b-d38bba6037da,Crunchbase UUID
Steel Dynamics,6980,\bSteel\sDynamics(?:Inc(?:\(SDI\))?)?\b,Regex
Steel Dynamics,6980,https://permid.org/1-4295908010,PermID
Steel Dynamics,6980,https://www.linkedin.com/company/steel-dynamics-inc/,LinkedIn
Steel Dynamics,6980,https://www.crunchbase.com/organization/steel-dynamics,Crunchbase URL
Zimmer Biomet,2552,5368209,BGOV
Zimmer Biomet,2552,grid.467239.d,GRID
Zimmer Biomet,2552,grid.497495.2,GRID
Zimmer Biomet,2552,grid.481842.3,GRID
Zimmer Biomet,2552,grid.472779.8,GRID
Zimmer Biomet,2552,grid.472780.e,GRID
Zimmer Biomet,2552,grid.491186.3,GRID
Zimmer Biomet,2552,grid.492256.e,GRID
Zimmer Biomet,2552,\bzimmer\s+biomet\b|\bzimmer\s+biomet\s+holdings.?\s+inc.?\b|\bzimmer\s+biomet\s+holdings\b,Regex
Zimmer Biomet,2552,4295903020,PermID
Zimmer Biomet,2552,https://www.linkedin.com/company/zimmerbiomet,LinkedIn
Zimmer Biomet,2552,https://www.crunchbase.com/organization/zimmer-holdings,Crunchbase URL
Zimmer Biomet,2552,c65a6dcc-ba52-3662-fcee-d578fe9ceff8,Crunchbase UUID
Fair Isaac,6957,"\b(?:Fair,?\sIsaac(?:\sand\sCompany)?(?:\sCorporation)?)\b",Regex
Fair Isaac,6957,https://permid.org/1-4295903960,PermID
Fair Isaac,6957,https://www.linkedin.com/company/fico/,LinkedIn
Fair Isaac,6957,https://www.crunchbase.com/organization/fair-isaac-corporation,Crunchbase URL
Cohere,6903,"\bcohere, usa\b|cohere.*austria\b|\bcohere (for )?ai\b|\bcohere inc\b",Regex
Cohere,6903,https://permid.org/1-5079947200,PermID
Cohere,6903,https://www.linkedin.com/company/cohere-ai/,LinkedIn
Cohere,6903,https://www.crunchbase.com/organization/cohere-82b8,Crunchbase URL
Nokia,949,grid.436498.4,GRID
Nokia,949,grid.425341.5,GRID
Nokia,949,grid.436493.f,GRID
Nokia,949,grid.425792.f,GRID
Nokia,949,grid.474339.e,GRID
Nokia,949,grid.451138.a,GRID
Nokia,949,grid.469490.6,GRID
Nokia,949,grid.6533.3,GRID
Nokia,949,grid.482905.2,GRID
Nokia,949,grid.458634.8,GRID
Nokia,949,grid.481013.f,GRID
Nokia,949,grid.423910.d,GRID
Nokia,949,grid.472530.7,GRID
Nokia,949,grid.503385.8,GRID
Nokia,949,grid.422718.a,GRID
Nokia,949,grid.410483.a,GRID
Nokia,949,grid.423914.9,GRID
Nokia,949,grid.423919.4,GRID
Nokia,949,(^|\^)\b(Nokia\s+Mobile|Nokia\s+Corporation|Nokia\s+Oyj|Nokia\s+Abp)\b,Regex
Nokia,949,4295866480,PermID
Nokia,949,https://www.linkedin.com/company/nokia,LinkedIn
Nokia,949,https://www.crunchbase.com/organization/nokia,Crunchbase URL
Nokia,949,c1a672fb-98fb-5284-1236-bdfa905a982e,Crunchbase UUID
Walmart,793,grid.432258.a,GRID
Walmart,793,grid.480455.8,GRID
Walmart,793,\bwalmart\s\W\b|(^|\^)walmart($|\^),Regex
Walmart,793,4295905298,PermID
Walmart,793,https://www.linkedin.com/company/walmart,LinkedIn
Walmart,793,https://www.crunchbase.com/organization/walmart,Crunchbase URL
Walmart,793,25745e2f-8996-6c5a-bd0d-e102463b1276,Crunchbase UUID
J. B. Hunt Transport Services,2377,828014,BGOV
J. B. Hunt Transport Services,2377,916306,BGOV
J. B. Hunt Transport Services,2377,\bj.?b.?\s+hunt\s+transport\s+services.?\s+inc.?\b|\bjb\s+hunt\b|(^|\^)j.?b.?\s+hunt\s+transport.?\s+inc.?\b|\bj.?\s+b.?\s+hunt\s+transport\s+services\b,Regex
J. B. Hunt Transport Services,2377,4295906731,PermID
J. B. Hunt Transport Services,2377,https://www.linkedin.com/company/jb-hunt-transport-services-inc,LinkedIn
J. B. Hunt Transport Services,2377,https://www.crunchbase.com/organization/j-b-hunt-transport,Crunchbase URL
J. B. Hunt Transport Services,2377,93f0ddde-2116-a37b-24c7-3b683cf468c1,Crunchbase UUID
Tyson Foods,2018,grid.467605.6,GRID
Tyson Foods,2018,grid.498108.c,GRID
Tyson Foods,2018,\bTyson.?Foods\b,Regex
Tyson Foods,2018,4295905141,PermID
Tyson Foods,2018,https://www.linkedin.com/company/tyson-foods,LinkedIn
Tyson Foods,2018, https://www.crunchbase.com/organization/tyson-food,Crunchbase URL
Tyson Foods,2018, 5db38c5c-f8ec-d83a-9557-fcedb3d0d263,Crunchbase UUID
Woodward,2826,682092,BGOV
Woodward,2826,10629402,BGOV
Woodward,2826,11348850,BGOV
Woodward,2826,10695487,BGOV
Woodward,2826,700135,BGOV
Woodward,2826,5338032,BGOV
Woodward,2826,661057,BGOV
Woodward,2826,660509,BGOV
Woodward,2826,10725259,BGOV
Woodward,2826,grid.481786.4,GRID
Woodward,2826,grid.474777.0,GRID
Woodward,2826,grid.435491.e,GRID
Woodward,2826,(^|\^)woodward.?\s+inc.?\b|(^|\^)woodward\s+inc\b,Regex
Woodward,2826,4295908500,PermID
Woodward,2826,https://www.linkedin.com/company/woodwardinc,LinkedIn
Woodward,2826,https://www.crunchbase.com/organization/woodward,Crunchbase URL
Woodward,2826,f232381d-9f6d-0d2d-3a44-7b646e756855,Crunchbase UUID
Dish Network,2288,873648,BGOV
Dish Network,2288,684764,BGOV
Dish Network,2288,\bdish\s+network\s+corp\b|\bdish\s+network\s+corporation\b|\bdish\s+network\s+l.?l.?c.?\b|(^|\^)dish($|\^)|\bdish\s+network\b,Regex
Dish Network,2288,4295906251,PermID
Dish Network,2288,https://www.linkedin.com/company/dish-network,LinkedIn
Dish Network,2288,https://www.crunchbase.com/organization/dish-network,Crunchbase URL
Dish Network,2288,b86db88a-10c4-0bdd-b470-614de0e2632d,Crunchbase UUID
UDR,2515,\budr\s+inc\b|\bunited\s+dominion\s+realty\s+trust.?\b|\bunited\s+dominion\s+residential\s+communities\b,Regex
UDR,2515,4295905170,PermID
UDR,2515,https://www.linkedin.com/company/udr,LinkedIn
UDR,2515,https://www.crunchbase.com/organization/udr,Crunchbase URL
UDR,2515,bdfa5080-dcfd-a623-ca20-2d2b153ae8b5,Crunchbase UUID
Trimble,6983,\btrimble\b,Regex
Trimble,6983,https://permid.org/1-5052137706,PermID
Trimble,6983,https://www.linkedin.com/company/trimble/,LinkedIn
Trimble,6983,https://www.crunchbase.com/organization/trimble,Crunchbase URL
Ball,2228,5356507,BGOV
Ball,2228,grid.426889.9,GRID
Ball,2228,grid.481730.9,GRID
Ball,2228,grid.481729.1,GRID
Ball,2228,grid.474455.3,GRID
Ball,2228,grid.437336.6,GRID
Ball,2228,\bball corp,Regex
Ball,2228,4295903520,PermID
Ball,2228,https://www.linkedin.com/company/ball,LinkedIn
Ball,2228,https://www.crunchbase.com/organization/ball-corporation-altrista,Crunchbase URL
Ball,2228,d310b67f-3a94-e0ea-51cc-5eb263bbafa1,Crunchbase UUID
Maxar Technologies,802,10755645,BGOV
Maxar Technologies,802,795710,BGOV
Maxar Technologies,802,10601707,BGOV
Maxar Technologies,802,10685676,BGOV
Maxar Technologies,802,11329009,BGOV
Maxar Technologies,802,10554610,BGOV
Maxar Technologies,802,10929977,BGOV
Maxar Technologies,802,grid.474532.3,GRID
Maxar Technologies,802,\b(?:maxar\s+technologies|macdonald\.?\s+dettwiler\.?\s+and\s+associates|Maxar\s+Technologies\s+Inc\.)\b,Regex
Maxar Technologies,802,5067485478,PermID
Maxar Technologies,802,https://www.linkedin.com/company/maxar-technologies-ltd,LinkedIn
Maxar Technologies,802,https://www.crunchbase.com/organization/macdonald-dettwiler-and-associates,Crunchbase URL
Maxar Technologies,802,d61dfbad-3e26-d21e-f413-1801f94fdf37,Crunchbase UUID
Zebra Technologies,2551,665568,BGOV
Zebra Technologies,2551,grid.455832.d,GRID
Zebra Technologies,2551,\bzebra\s+technologies\s+corporation\b|\bzebra\s+technologies\s+corp\b|\bzebra\s+technologies\b,Regex
Zebra Technologies,2551,4295908523,PermID
Zebra Technologies,2551,https://www.linkedin.com/company/zebra-technologies,LinkedIn
Zebra Technologies,2551,https://www.crunchbase.com/organization/zebra-technologies,Crunchbase URL
Zebra Technologies,2551,350f3ee6-b803-be64-7191-dc4ecbe63acd,Crunchbase UUID
Discover Financial Services,835,(^|\^)\bDFS\b($|\^)|\bDiscover\s+Financial\s+Services\b,Regex
Discover Financial Services,835,4295902718,PermID
Discover Financial Services,835,https://www.linkedin.com/company/discover-financial-services,LinkedIn
Discover Financial Services,835,https://www.crunchbase.com/organization/discover-financial-services,Crunchbase URL
Discover Financial Services,835,efb0c925-366d-7336-9708-098d45f54919,Crunchbase UUID
Dover Corporation,2291,5435391,BGOV
Dover Corporation,2291,grid.481657.9,GRID
Dover Corporation,2291,grid.423324.0,GRID
Dover Corporation,2291,grid.473127.4,GRID
Dover Corporation,2291,grid.472738.d,GRID
Dover Corporation,2291,grid.473853.e,GRID
Dover Corporation,2291,(^|\^)dover($|\^)|(^|\^)dover\s+corp\b|\bdover\s+corporation\b,Regex
Dover Corporation,2291,4295903874,PermID
Dover Corporation,2291,https://www.linkedin.com/company/dovercorp,LinkedIn
Dover Corporation,2291,https://www.crunchbase.com/organization/dover,Crunchbase URL
Dover Corporation,2291,9fdb3e16-b597-0d60-a9e1-e4b64ee1c1f8,Crunchbase UUID
Allstate,2019,grid.450376.3,GRID
Allstate,2019,\bAllstate\s+Corporation\b|\bAllstate\s+Insurance\s+Company\b|\bAllstate.?Insurance\b|(^|\^)\bAllstate\b($|\^),Regex
Allstate,2019,4297058125,PermID
Allstate,2019,https://www.linkedin.com/company/allstate,LinkedIn
Allstate,2019, https://www.crunchbase.com/organization/allstate,Crunchbase URL
Allstate,2019, 008415d1-968e-0abd-3eb6-05de11b17d1d,Crunchbase UUID
CDW,2250,10607078,BGOV
CDW,2250,\bcdw\s+corp\b|\bcdw\s+corporation\b|(^|\^)cdw($|\^)|\bcdw\s+llc\b|\bcdw\s+corp.?de\b,Regex
CDW,2250,4295905803,PermID
CDW,2250,https://www.linkedin.com/company/cdw,LinkedIn
CDW,2250,https://www.crunchbase.com/organization/cdw-corporation,Crunchbase URL
CDW,2250,ae883a31-3739-7eb9-4ce0-463ee070ed79,Crunchbase UUID
AbbVie,2083,grid.476024.3,GRID
AbbVie,2083,grid.482396.2,GRID
AbbVie,2083,grid.476021.6,GRID
AbbVie,2083,grid.431072.3,GRID
AbbVie,2083,grid.482390.4,GRID
AbbVie,2083,grid.472721.5,GRID
AbbVie,2083,grid.467162.0,GRID
AbbVie,2083,grid.472726.2,GRID
AbbVie,2083,\bAbbVie\s+Inc\b,Regex
AbbVie,2083,5037613143,PermID
AbbVie,2083,https://www.linkedin.com/company/abbvie,LinkedIn
AbbVie,2083, https://www.crunchbase.com/organization/abbvie,Crunchbase URL
AbbVie,2083, ee82b5db-06eb-97f9-7d6d-988606a471de,Crunchbase UUID
Arthur J. Gallagher & Co.,2221,1170803,BGOV
Arthur J. Gallagher & Co.,2221,grid.504818.0,GRID
Arthur J. Gallagher & Co.,2221,(^|\^)allagher($|\^)|\barthur\s+j.?\s+gallagher\b|($|\^)ajg($|\^)|\barthur\s+j.?\s+gallagher\s+.?\s+co.?\b,Regex
Arthur J. Gallagher & Co.,2221,4295904043,PermID
Arthur J. Gallagher & Co.,2221,https://www.linkedin.com/company/gallagher-global,LinkedIn
Arthur J. Gallagher & Co.,2221,https://www.crunchbase.com/organization/arthur-j-gallagher-co,Crunchbase URL
Arthur J. Gallagher & Co.,2221,ca7c5678-f2e1-0d56-783f-bebff073050a,Crunchbase UUID
Ulta Beauty,2516,\bulta\s+beauty.?\s+inc.?\b|\bulta\s+beauty\b,Regex
Ulta Beauty,2516,5053445407,PermID
Ulta Beauty,2516,https://www.linkedin.com/company/ulta,LinkedIn
Ulta Beauty,2516,https://www.crunchbase.com/organization/ulta-beauty,Crunchbase URL
Ulta Beauty,2516,38d7b153-c198-46f0-b67e-f4571f0593ef,Crunchbase UUID
Illinois Tool Works,2365,677804,BGOV
Illinois Tool Works,2365,10686390,BGOV
Illinois Tool Works,2365,682997,BGOV
Illinois Tool Works,2365,663747,BGOV
Illinois Tool Works,2365,10688810,BGOV
Illinois Tool Works,2365,10749445,BGOV
Illinois Tool Works,2365,832127,BGOV
Illinois Tool Works,2365,10749294,BGOV
Illinois Tool Works,2365,739861,BGOV
Illinois Tool Works,2365,11339810,BGOV
Illinois Tool Works,2365,1173476,BGOV
Illinois Tool Works,2365,10642904,BGOV
Illinois Tool Works,2365,902888,BGOV
Illinois Tool Works,2365,grid.473162.5,GRID
Illinois Tool Works,2365,grid.455620.0,GRID
Illinois Tool Works,2365,grid.456439.9,GRID
Illinois Tool Works,2365,grid.481677.b,GRID
Illinois Tool Works,2365,grid.481678.4,GRID
Illinois Tool Works,2365,grid.473060.6,GRID
Illinois Tool Works,2365,\billinois\s+tool\s+works\s+inc.?\b|\billinois\s+tool\s+works\b,Regex
Illinois Tool Works,2365,4295904216,PermID
Illinois Tool Works,2365,https://www.linkedin.com/company/illinoistoolworks,LinkedIn
Illinois Tool Works,2365,https://www.crunchbase.com/organization/illinois-tool-works,Crunchbase URL
Illinois Tool Works,2365,c90ef038-0c60-8832-3481-0618651860b2,Crunchbase UUID
Abbott,1515,grid.420310.4,GRID
Abbott,1515,grid.497499.e,GRID
Abbott,1515,grid.467160.2,GRID
Abbott,1515,grid.417574.4,GRID
Abbott,1515,grid.487133.a,GRID
Abbott,1515,grid.481562.c,GRID
Abbott,1515,grid.497556.c,GRID
Abbott,1515,grid.497594.2,GRID
Abbott,1515,grid.473219.a,GRID
Abbott,1515,grid.480384.3,GRID
Abbott,1515,grid.482349.0,GRID
Abbott,1515,grid.482366.d,GRID
Abbott,1515,grid.481845.4,GRID
Abbott,1515,grid.476019.d,GRID
Abbott,1515,grid.417576.6,GRID
Abbott,1515,grid.467157.6,GRID
Abbott,1515,grid.491581.0,GRID
Abbott,1515,grid.472830.a,GRID
Abbott,1515,\bAbbott\s+Laboratories\b|\bAbbott\s+Alumni\s+Founded\s+Companies\b,Regex
Abbott,1515,4295903265,PermID
Abbott,1515,https://www.linkedin.com/company/abbott-,LinkedIn
Abbott,1515,https://www.crunchbase.com/organization/abbott,Crunchbase URL
Abbott,1515, 58923f75-7902-11ce-a1bc-ecd96c42e51a,Crunchbase UUID
Deere,2037,grid.481683.0,GRID
Deere,2037,grid.467446.3,GRID
Deere,2037,grid.474764.2,GRID
Deere,2037,(^|\^)\bJohn\s+Deere\b|\bDeere\s+&\s+Company\b,Regex
Deere,2037,4295903104,PermID
Deere,2037,https://www.linkedin.com/company/john-deere,LinkedIn
Deere,2037, https://www.crunchbase.com/organization/john-deere,Crunchbase URL
Deere,2037, d4ba41b4-077c-e292-5387-ed55aa4b597f,Crunchbase UUID
Federal Realty Investment Trust,2317,10534910,BGOV
Federal Realty Investment Trust,2317,\bfederal\s+realty\b|\bfederal\s+realty\s+investment\s+trust\b,Regex
Federal Realty Investment Trust,2317,4295903972,PermID
